"province","region","year","pop","y","g","cd","cds1","cds2","u1","u2","mafiosi","extortion","corruption1","corruption2","murder"
"Catania","Sicily",1992,1045545,-0.281686007976532,-1.88799238204956,0.00931380316615105,0.00931380316615105,0,0.0559955835342407,0.00383484363555908,-0.0166049301624298,0.0501223057508469,0.018883690237999,0.0132238324731588,-0.00677385274320841
"Catania","Sicily",1993,1056131,-2.64251780509949,-0.835398137569427,0.241208717226982,0.07750553637743,0.241208717226982,0.324204981327057,-0.0938751697540283,-0.0705029517412186,-0.0229088366031647,0.0194237343966961,0.0176738314330578,0.00282138306647539
"Catania","Sicily",1994,1076306,-2.89356827735901,-0.590844511985779,0,0,0,0.11362898349762,-0.0545134544372559,0.269192427396774,0.00017210841178894,0.0238611549139023,-0.0111430585384369,0.000840361695736647
"Catania","Sicily",1995,1088323,-3.05312919616699,-0.126197889447212,0,0,0,-0.0922911167144775,-0.0038830041885376,-0.121453434228897,0.0596486479043961,0.066090814769268,0.026225883513689,-0.00189924309961498
"Catania","Sicily",1996,1092384,-2.24638748168945,-0.12189532071352,0,0,0,0.0747692584991455,-0.0182174444198608,0.308263838291168,-0.00971108675003052,-0.0902893170714378,-0.0231248363852501,0.00364805269055068
"Catania","Sicily",1997,1097859,2.16376829147339,-0.0596598535776138,0,0,0,0.31781530380249,-0.00499951839447021,-0.55233234167099,0.0712597668170929,0.0279126465320587,-0.010224936529994,0.00178520521149039
"Catania","Sicily",1998,1097371,-1.03873372077942,0.108743771910667,0,0,0,-0.555871725082397,-0.0105645656585693,0.575951039791107,0.00282777845859528,-0.00724883377552032,0.0036588478833437,0.000915319658815861
"Catania","Sicily",1999,1100208,5.08098649978638,0.483607172966003,0,0,0,NA,NA,-0.0543715357780457,-0.0614497810602188,-0.0265795364975929,0.00354638323187828,0.0190614517778158
"Ragusa","Sicily",1987,284608,1.48959994316101,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ragusa","Sicily",1988,286056,-4.19406032562256,0.162347599864006,0,0,0,-0.44632413983345,-0.00507485866546631,0,-0.00724063813686371,0.0349048338830471,0.0279131941497326,-0.00351360463537276
"Ragusa","Sicily",1989,287625,-0.851510584354401,4.78748893737793,0,0,0,0.473480939865112,0.0059586763381958,0.0243372451514006,0.0345386527478695,-0.0280619002878666,-0.0280237607657909,0
"Ragusa","Sicily",1990,288775,5.27997922897339,-1.27529096603394,0,0,0,-0.272020995616913,-0.0039902925491333,-0.0243372451514006,-0.0141562148928642,0.0414856150746346,0.00688427034765482,0
"Ragusa","Sicily",1991,289768,5.56315851211548,-4.2906379699707,0,0,0,-0.0171703696250916,0.0190402269363403,0.124237321317196,0.013590544462204,-0.0381631404161453,0.00684273988008499,0
"Ragusa","Sicily",1992,291617,4.5724024772644,4.41499090194702,0.0870525389909744,0,0.0870525389909744,0.375598102807999,-0.0175340175628662,0.0266455188393593,-0.010768860578537,0.0101561788469553,0.00327598489820957,0
"Ragusa","Sicily",1993,294637,-2.14170932769775,1.9897882938385,0,0,0,0.701334595680237,-0.129491329193115,0.337854146957397,0.148668497800827,-0.0308623984456062,-0.0240392349660397,0
"Ragusa","Sicily",1994,296276,-0.793602883815765,-3.36050868034363,0,0,0,-0.298394173383713,0.0438454151153564,-0.373979121446609,0.00894281268119812,0.0236266180872917,0.0134821487590671,0
"Ragusa","Sicily",1995,297378,-0.19421423971653,-3.52024602890015,0,0,0,0.112305909395218,0.0317940711975098,0.319033473730087,-0.128609001636505,-0.0101757235825062,-0.00342526100575924,0
"Ragusa","Sicily",1996,299644,-4.6722993850708,-0.205954387784004,0,0,0,0.240765571594238,-0.0430977344512939,-0.316986054182053,0.0226490199565887,0.0199220404028893,0.0165847484022379,0.00333729363046587
"Ragusa","Sicily",1997,300761,2.20161461830139,-0.0405195690691471,0,0,0,-0.00502181053161621,-0.053113579750061,1.25305318832397,-0.0303578972816467,-0.0100986398756504,-0.0100862476974726,-0.00333729363046587
"Ragusa","Sicily",1998,301207,-0.826857626438141,0.0204599481076002,0,0,0,-1.2980010509491,0.0949784517288208,-0.244386672973633,0.248870193958282,0.0896048843860626,0.0132503658533096,0.00331997592002153
"Ragusa","Sicily",1999,301854,1.14900267124176,1.13380575180054,0,0,0,NA,NA,-0.300569713115692,-0.229306071996689,-0.0565605610609055,0.0198059976100922,0.02980862185359
"Syracuse","Sicily",1987,400518,1.95101928710938,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Syracuse","Sicily",1988,401329,0.00254020118154585,-4.79626893997192,0,0,0,-0.0814523696899414,0.0138504505157471,0.104637153446674,0.0248364843428135,-0.00249676662497222,-0.00249676662497222,-0.00249676662497222
"Syracuse","Sicily",1989,401563,-2.13595962524414,-1.69167983531952,0,0,0,-0.243618011474609,-0.0407488346099854,0.44818314909935,0.0223746746778488,0.00996107701212168,0.0074708079919219,0.00498053850606084
"Syracuse","Sicily",1990,402136,3.16653513908386,-1.08649718761444,0,0,0,0.270354032516479,0.0228666067123413,-0.386240124702454,0.0769641548395157,0.0099326903000474,0.0323167257010937,-0.00498053850606084
"Syracuse","Sicily",1991,402034,1.52505099773407,-0.755604684352875,0,0,0,-0.17108678817749,0.0697798728942871,0.111974999308586,-0.0621421560645103,-0.00745700858533382,-0.0248634237796068,0.00248735188506544
"Syracuse","Sicily",1992,404667,-1.5149188041687,0.0904193371534348,0,0,0,0.0981004238128662,-0.0445553064346313,0.0796873569488525,0.0611156448721886,0.0444000959396362,0.0196722354739904,0.0197531562298536
"Syracuse","Sicily",1993,406487,-1.38239657878876,-1.1599485874176,0,0,0,-0.0417728424072266,-0.0602787733078003,0.0623251497745514,-0.0253312885761261,-0.00271458178758621,-0.00753520987927914,-0.0222405083477497
"Syracuse","Sicily",1994,406905,-2.85511350631714,0.580448865890503,0,0,0,-0.0357046127319336,-0.0514585971832275,-0.305179178714752,0.154685780405998,0.0441807694733143,-0.00494295172393322,0.00491515221074224
"Syracuse","Sicily",1995,406566,-2.86968564987183,0.59660792350769,0,0,0,-0.250750541687012,0.0512642860412598,0.590412557125092,0.0150015950202942,0.032057099044323,0.00247806869447231,0.00984259881079197
"Syracuse","Sicily",1996,405943,1.1776921749115,-0.419300526380539,0,0,0,-0.224424362182617,-0.00669693946838379,-0.474341541528702,-0.0315523445606232,-0.0392143428325653,0.0690129473805428,-0.0147577514871955
"Syracuse","Sicily",1997,405510,3.97381997108459,-1.31771779060364,0,0,0,0.33920955657959,0.0255582332611084,-0.142774611711502,-0.0712202787399292,0.0124274790287018,-0.00483210384845734,0
"Syracuse","Sicily",1998,405825,-4.3252477645874,-0.156124904751778,0,0,0,-1.02276957035065,-0.041934609413147,0.0344229713082314,-0.0519053190946579,0.083699569106102,0.0566057711839676,0
"Syracuse","Sicily",1999,403478,2.49003863334656,1.78222954273224,0,0,0,NA,NA,-0.031460165977478,0.0603714734315872,-0.0881348550319672,-0.0487233176827431,0
"Sassari","Sardegna",1987,446206,1.15214991569519,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Sassari","Sardegna",1988,448346,2.67116737365723,0.860597372055054,0,0,0,-0.10951828956604,-0.0116105079650879,0,0.0155380629003048,-0.0157627016305923,-0.00677683763206005,0.00669126072898507
"Sassari","Sardegna",1989,450112,1.42160332202911,-3.43938946723938,0,0,0,0.0964581966400146,-0.0108040571212769,0,-0.0201175380498171,-6.12568110227585e-05,0.00217791367322206,-0.00446959119290113
"Sassari","Sardegna",1990,452485,1.4584184885025,3.18787384033203,0,0,0,-0.565900146961212,0.0152202844619751,0,0.0242519415915012,0.00654849503189325,0.0352903790771961,-1.16513110697269e-05
"Sassari","Sardegna",1991,454638,5.74807453155518,1.13847661018372,0,0,0,0.022491455078125,0.0284788608551025,0,0.0152294114232063,-0.00890286732465029,0.00416885688900948,-1.04657374322414e-05
"Sassari","Sardegna",1992,456546,0.923123002052307,-0.176574423909187,0,0,0,0.137783229351044,-0.0578922033309937,0,0.00197893381118774,-0.0131973130628467,-0.0265049356967211,-0.00219955225475132
"Sassari","Sardegna",1993,458297,-0.785632610321045,-0.206283658742905,0,0,0,0.408560156822205,-0.0827219486236572,0,0.0128911025822163,0.00436398247256875,0.0129915233701468,0
"Sassari","Sardegna",1994,459263,-1.58647656440735,-1.24808406829834,0,0,0,0.433669090270996,-0.0324108600616455,0,0.00857192277908325,0.106683500111103,0.822975218296051,0
"Sassari","Sardegna",1995,459592,-1.53845870494843,-0.566288471221924,0,0,0,0.873453259468079,0.0295891761779785,0,-0.052273228764534,-0.0457721948623657,-0.696887016296387,0
"Sassari","Sardegna",1996,460006,-4.01713180541992,-0.565823197364807,0,0,0,-2.02352547645569,0.0357338190078735,0,0.0804141536355019,-0.0370147898793221,-0.113190829753876,0
"Sassari","Sardegna",1997,460891,0.0543704777956009,-0.0298652425408363,0,0,0,-0.0924323797225952,0.00524640083312988,0,-0.00670532882213593,-5.42663037776947e-05,-0.0174578651785851,0
"Sassari","Sardegna",1998,458794,-1.68075108528137,0.354902237653732,0,0,0,-0.803558707237244,0.0396515130996704,0,-0.0278988033533096,-0.0129488427191973,0.0197753198444843,0
"Sassari","Sardegna",1999,459185,-1.47736978530884,0.313197642564774,0,0,0,NA,NA,0,0.0238979533314705,0.0326535813510418,-0.00875748321413994,0
"Nuoro","Sardegna",1987,273938,2.10256457328796,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Nuoro","Sardegna",1988,273638,1.88992428779602,-2.98766732215881,0,0,0,-0.0418684482574463,0.0492979288101196,0,0.0840646550059319,-0.021874750033021,0.00732493493705988,0
"Nuoro","Sardegna",1989,273339,3.25253462791443,-0.120237253606319,0,0,0,0.117102146148682,0.0357787609100342,0,-0.0913575813174248,-0.0109473997727036,-0.0146098583936691,0
"Nuoro","Sardegna",1990,272698,2.05239081382751,0.210146993398666,0,0,0,-0.423563957214355,-0.00908076763153076,0,0.00367565988563001,-0.00729972217231989,0.00368425948545337,0
"Nuoro","Sardegna",1991,272786,4.48248386383057,3.96281480789185,0,0,0,-0.076575756072998,0.0981173515319824,0,0.065983422100544,0.0293246507644653,0.0329893454909325,0
"Nuoro","Sardegna",1992,273105,2.38278102874756,0.635126352310181,0,0,0,0.538609743118286,-0.0116400718688965,0,-0.0293783992528915,-0.0329971760511398,-0.033005740493536,0
"Nuoro","Sardegna",1993,273768,-1.62612688541412,-2.00270986557007,0,0,0,-0.532533764839172,-0.0789647102355957,0,-0.000106409192085266,-0.00366159528493881,-0.0109847858548164,0
"Nuoro","Sardegna",1994,273146,-1.15172708034515,1.05134856700897,0,0,0,0.616548418998718,-0.0324109792709351,0,-0.0365106426179409,0.00732209160923958,0.00732209160923958,0
"Nuoro","Sardegna",1995,272985,-1.52345860004425,-1.6344119310379,0,0,0,-0.482318520545959,-0.0112448930740356,0,0.0293099582195282,0.20880700647831,0.00733072776347399,0
"Nuoro","Sardegna",1996,272505,-1.21464848518372,-2.64737558364868,0,0,0,0.147087216377258,0.00175988674163818,0.00366965751163661,0.0110734961926937,-0.124387659132481,0.0110347820445895,0
"Nuoro","Sardegna",1997,271870,1.60082602500916,0.8494912981987,0,0,0,-0.513768196105957,-0.0340347290039062,-0.00366965751163661,-0.0329926311969757,-0.0402462370693684,5.99976629018784e-05,0
"Nuoro","Sardegna",1998,270576,-1.81132531166077,0.0889931842684746,0,0,0,0.57231330871582,0.00477099418640137,0,0.0702909305691719,-0.0145370066165924,0.0186022315174341,0
"Nuoro","Sardegna",1999,269422,0.211071044206619,3.59606742858887,0,0,0,NA,NA,0.103926181793213,0.0523271784186363,-0.0109766460955143,-0.0146566350013018,0
"Oristano","Sardegna",1987,156443,1.38216555118561,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Oristano","Sardegna",1988,156666,2.60374999046326,-3.94075894355774,0,0,0,-0.0273980684578419,-0.00142455101013184,0,0.12127710878849,0.00636480934917927,0.00636480934917927,-0.0063921045511961
"Oristano","Sardegna",1989,156621,-0.417897254228592,0.924297332763672,0,0,0,-0.0833206474781036,0.0634663105010986,0,-0.12127710878849,0.0255448613315821,0.0191600192338228,0
"Oristano","Sardegna",1990,156856,2.7044529914856,1.55361247062683,0,0,0,-0.0215605795383453,-0.00149941444396973,0,0,-0.0128175094723701,-0.0064326673746109,0
"Oristano","Sardegna",1991,156947,5.80515050888062,10.1375532150269,0,0,0,0.522766768932343,0.0196226835250854,0,0.0191147327423096,-0.0191332139074802,-0.0255047921091318,0
"Oristano","Sardegna",1992,157344,1.85322225093842,-9.43096828460693,0,0,0,-0.198416441679001,-0.00252616405487061,0,-0.0191147327423096,-0.0127431554719806,0.00633942475542426,0
"Oristano","Sardegna",1993,157693,-1.31011307239532,1.56606459617615,0,0,0,0.374793529510498,-0.107576251029968,0,0.00634143548086286,0.0380486138164997,0.0316790454089642,0
"Oristano","Sardegna",1994,157736,-1.16973781585693,-0.603122115135193,0,0,0,-0.195732802152634,0.0217063426971436,0,0.0126776862889528,0.0126690417528152,-0.00635180622339249,0
"Oristano","Sardegna",1995,158131,-1.24104726314545,-3.40464782714844,0,0,0,-0.0356281995773315,-0.0699423551559448,0,-0.00637137982994318,0.132674604654312,0.0694675594568253,0
"Oristano","Sardegna",1996,158722,-0.032065711915493,-0.565522909164429,0,0,0,0.150784760713577,-0.0272608995437622,0,-4.70941886305809e-05,-0.11408869177103,-0.0508028902113438,0
"Oristano","Sardegna",1997,158567,2.99532556533813,-1.00495803356171,0,0,0,-0.139241933822632,0.047497034072876,0,0.0189317632466555,-0.0566905997693539,-0.0314769856631756,0
"Oristano","Sardegna",1998,157931,0.758244931697845,1.31402111053467,0,0,0,-0.442616015672684,0.00401902198791504,0,0.0127907432615757,0.00638267211616039,0.000101586803793907,0
"Oristano","Sardegna",1999,157215,2.26746129989624,3.65854263305664,0,0,0,NA,NA,0,-0.0252410043030977,-0.0189956370741129,-0.0189668014645576,0
"Cagliari","Sardegna",1987,753600,1.06023728847504,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cagliari","Sardegna",1988,756109,2.2598888874054,-1.48914074897766,0,0,0,-0.748478174209595,0.0228785276412964,0,0.0223822575062513,-0.0040997788310051,-0.0120835825800896,0
"Cagliari","Sardegna",1989,757868,1.38818073272705,0.25229823589325,0,0,0,-0.180539011955261,0.0189990997314453,0,-0.00803973153233528,-0.00272186473011971,-0.0238490644842386,0.00131949095521122
"Cagliari","Sardegna",1990,762247,2.17020201683044,2.84043097496033,0,0,0,-0.376045942306519,0.0109752416610718,0,-0.0212483014911413,-0.015932435169816,0.00514151901006699,-0.00131949095521122
"Cagliari","Sardegna",1991,762400,5.12957954406738,-2.40607619285583,0,0,0,0.161673665046692,0.020334005355835,0.00524658989161253,0.0327864438295364,0.00655481405556202,0.00130690820515156,0
"Cagliari","Sardegna",1992,764907,2.46891117095947,0.136217102408409,0,0,0,0.221494555473328,0.0128464698791504,-0.00524658989161253,-0.0276391729712486,0.0326063297688961,0.0129918046295643,0
"Cagliari","Sardegna",1993,767617,-2.67374706268311,-0.911675155162811,0,0,0,0.116878032684326,-0.0739591121673584,0,-0.00661520473659039,-0.035372257232666,-0.0144639126956463,0
"Cagliari","Sardegna",1994,769321,-0.551295518875122,0.139309376478195,0,0,0,0.498868346214294,0.00632965564727783,0,0.028547590598464,0.0389492586255074,0.0233453176915646,0
"Cagliari","Sardegna",1995,769993,-1.58647131919861,-1.48284065723419,0,0,0,-0.245497226715088,-0.0399236679077148,0,0.0467094294726849,0.0142336562275887,-0.00133955106139183,0
"Cagliari","Sardegna",1996,771722,-1.6112767457962,-0.048815194517374,0,0,0,-0.336116671562195,-0.0156062841415405,0,-0.0546419695019722,-0.0364483445882797,-0.00269344821572304,0
"Cagliari","Sardegna",1997,770101,1.03689539432526,0.152208879590034,0,0,0,-0.421122670173645,0.0198811292648315,0,0.0169709138572216,0.00657175481319427,0.0091797262430191,0
"Cagliari","Sardegna",1998,767169,-2.75009655952454,0.256055355072021,0,0,0,-0.206136584281921,-0.0139638185501099,0.00651746895164251,0.00674575194716454,-0.0272046364843845,-0.0258713625371456,0
"Cagliari","Sardegna",1999,766066,2.42672777175903,-0.173915594816208,0,0,0,NA,NA,0.0456973537802696,0.0718910992145538,0.00132977031171322,-0.00648931786417961,0
"Caserta","Campania",1986,NA,0.823881864547729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rovigo","Veneto",1986,NA,1.62649941444397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siena","Toscana",1986,NA,2.06184482574463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isernia","Molise",1986,NA,3.05486702919006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezia","Veneto",1986,NA,2.64621138572693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teramo","Abruzzo",1986,NA,1.90688037872314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bologna","Emilia-Romagna",1986,NA,2.3112359046936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Massa Carrara","Toscana",1986,NA,1.7655246257782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macerata","Marche",1986,NA,1.97529327869415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milano","Lombardia",1986,NA,3.91637802124023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caltanissetta","Sicily",1986,NA,3.93863582611084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Napoli","Campania",1986,NA,-1.36433517932892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reggio Di Calabria","Calabria",1986,NA,-3.17312264442444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salerno","Campania",1986,NA,1.97286415100098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oristano","Sardegna",1986,NA,1.94293451309204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ancona","Marche",1986,NA,5.15492725372314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taranto","Apulia",1986,NA,6.38254499435425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reggio Nell'Emilia","Emilia-Romagna",1986,NA,1.65653586387634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nuoro","Sardegna",1986,NA,1.69467437267303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gorizia","Friuli-Venezia Giulia",1986,NA,5.52272176742554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pavia","Lombardia",1986,NA,3.52375316619873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ragusa","Sicily",1986,NA,5.35120534896851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brindisi","Apulia",1986,NA,3.4475212097168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Torino","Piemonte",1986,NA,2.75075626373291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trapani","Sicily",1986,NA,3.76201343536377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuneo","Piemonte",1986,NA,3.50224924087524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pisa","Toscana",1986,NA,1.52947223186493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vicenza","Veneto",1986,NA,3.23492956161499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
