"year","pair","trade","gdp","sim","rlf","rer","cee","emu","dist","bor","lan","rert","ftrade","fgdp","fsim","frlf","frer"
1988,70,4.899166,13.9255,-1.793752,8.894939,-0.0229074,1,0,7.779885,0,0,4.6987,5.4819,13.6614,-1.3089,8.4841,-0.6665
1989,70,4.949805,13.94829,-1.780332,8.890377,-0.1967656,1,0,7.779885,0,0,4.6637,5.5596,13.6972,-1.3056,8.6043,-0.7575
1990,70,5.13299,13.95446,-1.785632,8.907727,-0.0351351,1,0,7.779885,0,0,4.8114,5.7427,13.726,-1.2992,8.6043,-0.4457
1991,70,5.087515,13.94461,-1.750263,8.8274,-0.1381889,1,0,7.779885,0,0,4.7907,5.7367,13.7499,-1.3112,8.629,-0.4727
1992,70,5.170163,13.94726,-1.748039,8.823851,-0.1571774,1,0,7.779885,0,0,4.8332,5.7983,13.7588,-1.3121,8.6429,-0.3862
1993,70,5.102413,13.9685,-1.764949,8.879346,-0.4753264,1,0,7.779885,0,0,4.7167,5.6422,13.7559,-1.3099,8.6264,-0.6501
1994,70,5.141805,14.01042,-1.7812,8.951652,-0.4881586,1,0,7.779885,0,0,4.7427,5.7724,13.7878,-1.3044,8.5688,-0.6116
1995,70,5.19355,14.04086,-1.770817,8.985211,-0.382956,1,0,7.779885,0,0,4.8836,5.9345,13.8166,-1.295,8.5322,-0.4019
1996,70,5.290702,14.06666,-1.77305,9.007327,-0.4036346,1,0,7.779885,0,0,4.8653,6.0044,13.8364,-1.2859,8.5342,-0.4126
1997,70,5.29133,14.10042,-1.770154,9.037588,-0.4580242,1,0,7.779885,0,0,4.7184,6.0167,13.8661,-1.2746,8.5992,-0.6152
1998,70,5.330791,14.12928,-1.763552,9.041887,-0.5100995,1,0,7.779885,0,0,4.6709,6.1389,13.8963,-1.2668,8.6213,-0.65
1999,70,5.416824,14.15479,-1.755111,9.037948,-0.5909235,1,0,7.779885,0,0,4.6139,6.1737,13.9341,-1.2563,8.6397,-0.7173
2000,70,5.382305,14.18643,-1.747039,9.05519,-0.7669432,1,0,7.779885,0,0,4.4855,6.1104,13.9733,-1.2471,8.6329,-0.9549
2001,70,5.287795,14.20254,-1.777714,9.03933,-0.8217317,1,0,7.779885,0,0,4.4484,6.0965,13.9851,-1.2521,8.523,-1.0051
1960,71,1.082149,13.62475,-3.383894,7.077183,-2.442091,0,0,7.548029,0,0,3.2835,3.2729,12.6399,-1.3927,8.0524,-1.5352
1961,71,1.215211,13.70313,-3.412023,7.229664,-2.431438,0,0,7.548029,0,0,3.3213,3.4076,12.6952,-1.3874,8.0404,-1.513
1962,71,1.4688,13.76285,-3.439833,7.38499,-2.419756,0,0,7.548029,0,0,3.3181,3.5134,12.7435,-1.3917,8.1452,-1.499
1963,71,1.776048,13.81729,-3.448345,7.461019,-2.407287,0,0,7.548029,0,0,3.3159,3.6078,12.7893,-1.3884,8.1614,-1.4865
1964,71,2.138978,13.84504,-3.43827,7.433275,-2.394162,0,0,7.548029,0,0,3.3266,3.7607,12.8565,-1.3871,8.2114,-1.4734
1965,71,1.819525,13.87699,-3.451097,7.489233,-2.378468,0,0,7.548029,0,0,3.3569,3.8522,12.9015,-1.3827,8.2225,-1.4577
1966,71,1.550142,13.87297,-3.438927,7.684771,-2.349005,0,0,7.548029,0,0,3.3853,3.9179,12.9327,-1.38,8.2459,-1.4282
1967,71,1.743315,13.93495,-3.443734,7.780072,-2.333536,0,0,7.548029,0,0,3.4028,3.9352,12.9694,-1.3731,8.3038,-1.4166
1968,71,1.833197,13.99378,-3.424196,7.784869,-2.434147,0,0,7.548029,0,0,3.3983,3.9937,13.0178,-1.3695,8.3146,-1.4759
1969,71,2.221223,14.04982,-3.423336,7.84149,-2.381201,0,0,7.548029,0,0,3.4202,4.1484,13.0784,-1.3679,8.3644,-1.4269
1970,71,2.561307,14.24272,-3.586714,7.969859,-2.324028,0,0,7.548029,0,0,3.477,4.2587,13.1565,-1.3787,8.3522,-1.3699
1971,71,2.425745,14.26093,-3.571619,7.954473,-2.262157,0,0,7.548029,0,0,3.5314,4.3246,13.19,-1.3729,8.3446,-1.2988
1972,71,2.752759,14.29112,-3.539104,7.90487,-2.142355,0,0,7.548029,0,0,3.6421,4.4935,13.2375,-1.3622,8.2657,-1.1492
1973,71,3.048392,14.35506,-3.546725,8.040356,-2.095874,1,0,7.548029,0,0,3.9088,4.7014,13.2947,-1.3598,8.3109,-0.9193
1974,71,2.927345,14.40092,-3.559816,8.118154,-2.149258,1,0,7.548029,0,0,4.1289,4.6649,13.3176,-1.3637,8.3562,-0.8355
1975,71,3.331342,14.37902,-3.485216,7.88921,-2.11973,1,0,7.548029,0,0,4.2908,4.6046,13.3154,-1.3518,8.294,-0.6984
1976,71,3.404207,14.44254,-3.534189,8.132693,-2.505412,1,0,7.548029,0,0,4.2226,4.6785,13.3597,-1.3544,8.3631,-0.8593
1977,71,3.484187,14.47798,-3.491392,8.034898,-2.545189,1,0,7.548029,0,0,4.2619,4.7334,13.389,-1.3502,8.3696,-0.8357
1978,71,3.78669,14.5172,-3.461578,7.987816,-2.33343,1,0,7.548029,0,0,4.4177,4.8269,13.4202,-1.3488,8.262,-0.6545
1979,71,3.966376,14.56851,-3.482286,8.165706,-2.145286,1,0,7.548029,0,0,4.6147,4.9844,13.4549,-1.3461,8.3706,-0.4446
1980,71,3.885462,14.60269,-3.486082,8.234107,-2.038873,1,0,7.548029,0,0,4.735,4.9608,13.4724,-1.3399,8.41,-0.3323
1981,71,3.783783,14.60823,-3.459364,8.187033,-2.454997,1,0,7.548029,0,0,4.582,4.7834,13.4738,-1.3359,8.3308,-0.6684
1982,71,3.782057,14.60975,-3.438679,8.165499,-2.708019,1,0,7.548029,0,0,4.4528,4.7935,13.4854,-1.3315,8.3851,-0.917
1983,71,3.673807,14.62195,-3.443994,8.242526,-2.92178,1,0,7.548029,0,0,4.3424,4.7981,13.5038,-1.3348,8.3036,-1.1911
1984,71,3.82458,14.64941,-3.429241,8.244057,-3.164001,1,0,7.548029,0,0,4.2269,4.8274,13.5282,-1.3353,8.3973,-1.4241
1985,71,4.022587,14.67875,-3.427266,8.278375,-3.22224,1,0,7.548029,0,0,4.1718,4.9309,13.5539,-1.3338,8.4653,-1.4981
1986,71,4.194954,14.70376,-3.423665,8.387194,-2.733787,1,0,7.548029,0,0,4.4419,5.1959,13.5859,-1.3236,8.4598,-1.0525
1987,71,4.401709,14.73344,-3.408031,8.376158,-2.460114,1,0,7.548029,0,0,4.6152,5.403,13.6137,-1.3228,8.5181,-0.7498
1988,71,4.645458,14.77223,-3.403776,8.363782,-2.394744,1,0,7.548029,0,0,4.6987,5.4819,13.6614,-1.3089,8.4841,-0.6665
1989,71,4.876333,14.80107,-3.374578,8.276661,-2.474157,1,0,7.548029,0,0,4.6637,5.5596,13.6972,-1.3056,8.6043,-0.7575
1990,71,5.048765,14.82256,-3.272815,8.031338,-2.124928,1,0,7.548029,0,0,4.8114,5.7427,13.726,-1.2992,8.6043,-0.4457
1991,71,5.054718,14.83647,-3.267712,8.04353,-2.146474,1,0,7.548029,0,0,4.7907,5.7367,13.7499,-1.3112,8.629,-0.4727
1992,71,5.100775,14.84454,-3.243414,7.94142,-2.050157,1,0,7.548029,0,0,4.8332,5.7983,13.7588,-1.3121,8.6429,-0.3862
1993,71,4.903487,14.83638,-3.2094,7.709003,-2.409721,1,0,7.548029,0,0,4.7167,5.6422,13.7559,-1.3099,8.6264,-0.6501
1994,71,5.249029,14.85893,-3.176708,7.449927,-2.404412,1,0,7.548029,0,0,4.7427,5.7724,13.7878,-1.3044,8.5688,-0.6116
1995,71,5.461808,14.88916,-3.11545,6.619278,-2.324612,1,0,7.548029,0,0,4.8836,5.9345,13.8166,-1.295,8.5322,-0.4019
1996,71,5.47653,14.90152,-3.0552,5.868789,-2.236748,1,0,7.548029,0,0,4.8653,6.0044,13.8364,-1.2859,8.5342,-0.4126
1997,71,5.543893,14.92325,-2.976988,7.57046,-2.364676,1,0,7.548029,0,0,4.7184,6.0167,13.8661,-1.2746,8.5992,-0.6152
1998,71,5.704048,14.94317,-2.916507,8.084318,-2.431006,1,0,7.548029,0,0,4.6709,6.1389,13.8963,-1.2668,8.6213,-0.65
1999,71,5.955946,14.96381,-2.830789,8.513897,-2.506174,1,1,7.548029,0,0,4.6139,6.1737,13.9341,-1.2563,8.6397,-0.7173
2000,71,6.057487,14.99252,-2.753875,8.992219,-2.760766,1,1,7.548029,0,0,4.4855,6.1104,13.9733,-1.2471,8.6329,-0.9549
2001,71,6.002422,15.00897,-2.782121,9.257121,-2.795239,1,1,7.548029,0,0,4.4484,6.0965,13.9851,-1.2521,8.523,-1.0051
1960,72,1.889679,11.82728,-1.678969,8.785328,2.660668,0,0,6.626718,0,1,3.2835,3.2729,12.6399,-1.3927,8.0524,-1.5352
1961,72,2.124857,11.83661,-1.64335,8.71824,2.711905,0,0,6.626718,0,1,3.3213,3.4076,12.6952,-1.3874,8.0404,-1.513
1962,72,2.288003,11.89941,-1.670973,8.792805,2.73151,0,0,6.626718,0,1,3.3181,3.5134,12.7435,-1.3917,8.1452,-1.499
1963,72,2.3043,11.93534,-1.662281,8.799223,2.74398,0,0,6.626718,0,1,3.3159,3.6078,12.7893,-1.3884,8.1614,-1.4865
1964,72,2.550371,12.01025,-1.694904,8.895854,2.757104,0,0,6.626718,0,1,3.3266,3.7607,12.8565,-1.3871,8.2114,-1.4734
1965,72,2.719229,12.05829,-1.720764,8.952372,2.772799,0,0,6.626718,0,1,3.3569,3.8522,12.9015,-1.3827,8.2225,-1.4577
1966,72,2.62376,12.08314,-1.735458,8.972978,2.802261,0,0,6.626718,0,1,3.3853,3.9179,12.9327,-1.38,8.2459,-1.4282
1967,72,2.560172,12.13552,-1.731266,9.004273,2.817731,0,0,6.626718,0,1,3.4028,3.9352,12.9694,-1.3731,8.3038,-1.4166
1968,72,2.642741,12.1992,-1.71789,9.036312,2.717119,0,0,6.626718,0,1,3.3983,3.9937,13.0178,-1.3695,8.3146,-1.4759
1969,72,2.638019,12.26098,-1.722216,9.085506,2.770066,0,0,6.626718,0,1,3.4202,4.1484,13.0784,-1.3679,8.3644,-1.4269
1970,72,2.837178,12.36808,-1.793922,9.149849,2.827239,0,0,6.626718,0,1,3.477,4.2587,13.1565,-1.3787,8.3522,-1.3699
1971,72,2.907456,12.40837,-1.800015,9.183315,2.917111,0,0,6.626718,0,1,3.5314,4.3246,13.19,-1.3729,8.3446,-1.2988
1972,72,3.233779,12.44419,-1.775426,9.184395,3.06284,0,0,6.626718,0,1,3.6421,4.4935,13.2375,-1.3622,8.2657,-1.1492
1973,72,3.576695,12.49054,-1.766589,9.22852,3.246599,1,0,6.626718,0,1,3.9088,4.7014,13.2947,-1.3598,8.3109,-0.9193
1974,72,3.499576,12.52914,-1.771993,9.264502,3.339197,1,0,6.626718,0,1,4.1289,4.6649,13.3176,-1.3637,8.3562,-0.8355
1975,72,3.543244,12.53356,-1.727816,9.211941,3.437275,1,0,6.626718,0,1,4.2908,4.6046,13.3154,-1.3518,8.294,-0.6984
1976,72,3.904185,12.57971,-1.756715,9.293429,3.240421,1,0,6.626718,0,1,4.2226,4.6785,13.3597,-1.3544,8.3631,-0.8593
1977,72,4.116478,12.65758,-1.755777,9.266971,3.34288,1,0,6.626718,0,1,4.2619,4.7334,13.389,-1.3502,8.3696,-0.8357
1978,72,4.220837,12.68537,-1.718561,9.245469,3.638589,1,0,6.626718,0,1,4.4177,4.8269,13.4202,-1.3488,8.262,-0.6545
1979,72,4.33929,12.70826,-1.712018,9.261706,3.884437,1,0,6.626718,0,1,4.6147,4.9844,13.4549,-1.3461,8.3706,-0.4446
1980,72,4.277124,12.72208,-1.697366,9.248709,4.025965,1,0,6.626718,0,1,4.735,4.9608,13.4724,-1.3399,8.41,-0.3323
1981,72,4.229074,12.72088,-1.667393,9.201711,3.659406,1,0,6.626718,0,1,4.582,4.7834,13.4738,-1.3359,8.3308,-0.6684
1982,72,4.274104,12.71278,-1.640423,9.152758,3.519586,1,0,6.626718,0,1,4.4528,4.7935,13.4854,-1.3315,8.3851,-0.917
1983,72,4.294376,12.72864,-1.648386,9.192129,3.355262,1,0,6.626718,0,1,4.3424,4.7981,13.5038,-1.3348,8.3036,-1.1911
1984,72,4.37619,12.76208,-1.640465,9.212385,3.143298,1,0,6.626718,0,1,4.2269,4.8274,13.5282,-1.3353,8.3973,-1.4241
1985,72,4.460469,12.79255,-1.639682,9.236088,3.128218,1,0,6.626718,0,1,4.1718,4.9309,13.5539,-1.3338,8.4653,-1.4981
1986,72,4.656015,12.81982,-1.638453,9.287289,3.682433,1,0,6.626718,0,1,4.4419,5.1959,13.5859,-1.3236,8.4598,-1.0525
1987,72,4.800818,12.83743,-1.613965,9.253794,4.004596,1,0,6.626718,0,1,4.6152,5.403,13.6137,-1.3228,8.5181,-0.7498
1988,72,4.896029,12.86519,-1.600557,9.22872,4.095132,1,0,6.626718,0,1,4.6987,5.4819,13.6614,-1.3089,8.4841,-0.6665
1989,72,4.955428,12.9124,-1.590676,9.238424,3.99766,1,0,6.626718,0,1,4.6637,5.5596,13.6972,-1.3056,8.6043,-0.7575
1990,72,5.079268,12.96284,-1.526074,9.201596,4.360198,1,0,6.626718,0,1,4.8114,5.7427,13.726,-1.2992,8.6043,-0.4457
1991,72,5.045511,12.98486,-1.528571,9.217923,4.349798,1,0,6.626718,0,1,4.7907,5.7367,13.7499,-1.3112,8.629,-0.4727
1992,72,5.279481,13.00648,-1.518923,9.210215,4.493738,1,0,6.626718,0,1,4.8332,5.7983,13.7588,-1.3121,8.6429,-0.3862
1993,72,5.202014,13.01649,-1.50475,9.176267,4.325762,1,0,6.626718,0,1,4.7167,5.6422,13.7559,-1.3099,8.6264,-0.6501
1994,72,5.201166,13.05132,-1.486739,9.151521,4.384778,1,0,6.626718,0,1,4.7427,5.7724,13.7878,-1.3044,8.5688,-0.6116
1995,72,5.433277,13.08485,-1.436549,9.035909,4.604825,1,0,6.626718,0,1,4.8836,5.9345,13.8166,-1.295,8.5322,-0.4019
1996,72,5.658036,13.12098,-1.404803,8.969485,4.58251,1,0,6.626718,0,1,4.8653,6.0044,13.8364,-1.2859,8.5342,-0.4126
1997,72,5.792853,13.16771,-1.359067,8.831969,4.407282,1,0,6.626718,0,1,4.7184,6.0167,13.8661,-1.2746,8.5992,-0.6152
1998,72,5.881108,13.21081,-1.327162,8.722374,4.343549,1,0,6.626718,0,1,4.6709,6.1389,13.8963,-1.2668,8.6213,-0.65
1999,72,6.159251,13.26701,-1.284533,8.51261,4.272202,1,1,6.626718,0,1,4.6139,6.1737,13.9341,-1.2563,8.6397,-0.7173
2000,72,6.086433,13.31173,-1.23416,8.044273,4.017611,1,1,6.626718,0,1,4.4855,6.1104,13.9733,-1.2471,8.6329,-0.9549
2001,72,6.190166,13.31874,-1.249749,7.408422,3.983138,1,1,6.626718,0,1,4.4484,6.0965,13.9851,-1.2521,8.523,-1.0051
1960,73,-0.4970453,10.48128,-0.7339278,7.910067,0.6369478,0,0,7.401842,0,0,3.2835,3.2729,12.6399,-1.3927,8.0524,-1.5352
1961,73,-0.6721769,10.5333,-0.734682,7.96401,0.6476008,0,0,7.401842,0,0,3.3213,3.4076,12.6952,-1.3874,8.0404,-1.513
1962,73,-0.919201,10.58428,-0.7414556,7.962601,0.6592828,0,0,7.401842,0,0,3.3181,3.5134,12.7435,-1.3917,8.1452,-1.499
1963,73,-0.4628783,10.63783,-0.744258,7.989721,0.6717521,0,0,7.401842,0,0,3.3159,3.6078,12.7893,-1.3884,8.1614,-1.4865
1964,73,-0.517507,10.69024,-0.7496242,7.991909,0.6848767,0,0,7.401842,0,0,3.3266,3.7607,12.8565,-1.3871,8.2114,-1.4734
1965,73,-0.1497507,10.74111,-0.7622619,7.937727,0.7005714,0,0,7.401842,0,0,3.3569,3.8522,12.9015,-1.3827,8.2225,-1.4577
1966,73,-0.1489521,10.76946,-0.7706589,7.894688,0.7300335,0,0,7.401842,0,0,3.3853,3.9179,12.9327,-1.38,8.2459,-1.4282
1967,73,-0.4139085,10.83663,-0.7750288,7.912253,0.7455032,0,0,7.401842,0,0,3.4028,3.9352,12.9694,-1.3731,8.3038,-1.4166
1968,73,-0.1766529,10.90814,-0.771901,7.973364,0.6448919,0,0,7.401842,0,0,3.3983,3.9937,13.0178,-1.3695,8.3146,-1.4759
1969,73,0.0408754,10.94205,-0.7622119,8.06976,0.6978384,0,0,7.401842,0,0,3.4202,4.1484,13.0784,-1.3679,8.3644,-1.4269
1970,73,0.328609,11.01319,-0.7812451,7.96984,0.7550111,0,0,7.401842,0,0,3.477,4.2587,13.1565,-1.3787,8.3522,-1.3699
1971,73,0.4348122,11.06698,-0.7905381,7.827881,0.8106516,0,0,7.401842,0,0,3.5314,4.3246,13.19,-1.3729,8.3446,-1.2988
1972,73,1.116911,11.13898,-0.7946837,7.802478,0.9239281,0,0,7.401842,0,0,3.6421,4.4935,13.2375,-1.3622,8.2657,-1.1492
1973,73,0.8283517,11.21917,-0.8062854,7.615588,1.023053,0,0,7.401842,0,0,3.9088,4.7014,13.2947,-1.3598,8.3109,-0.9193
1974,73,1.159724,11.23778,-0.7994762,7.727915,1.088147,0,0,7.401842,0,0,4.1289,4.6649,13.3176,-1.3637,8.3562,-0.8355
1975,73,0.7220215,11.22793,-0.770431,8.055757,1.124498,0,0,7.401842,0,0,4.2908,4.6046,13.3154,-1.3518,8.294,-0.6984
1976,73,0.9520179,11.27579,-0.7855479,7.96941,0.8056132,0,0,7.401842,0,0,4.2226,4.6785,13.3597,-1.3544,8.3631,-0.8593
1977,73,0.9158275,11.33888,-0.7784071,8.08094,0.6014017,0,0,7.401842,0,0,4.2619,4.7334,13.389,-1.3502,8.3696,-0.8357
1978,73,0.7445521,11.38177,-0.7668788,8.215344,0.6291314,0,0,7.401842,0,0,4.4177,4.8269,13.4202,-1.3488,8.262,-0.6545
1979,73,1.13493,11.42905,-0.7741758,8.171515,0.6903751,0,0,7.401842,0,0,4.6147,4.9844,13.4549,-1.3461,8.3706,-0.4446
1980,73,1.240286,11.46731,-0.7776632,8.164312,0.7993549,0,0,7.401842,0,0,4.735,4.9608,13.4724,-1.3399,8.41,-0.3323
1981,73,1.435853,11.48935,-0.772993,8.211636,0.4539281,0,0,7.401842,0,0,4.582,4.7834,13.4738,-1.3359,8.3308,-0.6684
1982,73,1.456818,11.51099,-0.7725984,8.217201,0.1394016,0,0,7.401842,0,0,4.4528,4.7935,13.4854,-1.3315,8.3851,-0.917
1983,73,1.573413,11.51235,-0.7702579,8.201225,-0.2870609,0,0,7.401842,0,0,4.3424,4.7981,13.5038,-1.3348,8.3036,-1.1911
1984,73,1.571216,11.51616,-0.7544004,8.34637,-0.6732633,0,0,7.401842,0,0,4.2269,4.8274,13.5282,-1.3353,8.3973,-1.4241
1985,73,1.836884,11.54524,-0.7535086,8.376842,-0.8158047,0,0,7.401842,0,0,4.1718,4.9309,13.5539,-1.3338,8.4653,-1.4981
1986,73,1.986858,11.66772,-0.7941149,8.288749,-0.4326957,1,0,7.401842,0,0,4.4419,5.1959,13.5859,-1.3236,8.4598,-1.0525
1987,73,2.145259,11.72422,-0.799328,8.292766,-0.2386543,1,0,7.401842,0,0,4.6152,5.403,13.6137,-1.3228,8.5181,-0.7498
1988,73,2.259066,11.7866,-0.8087497,8.306505,-0.1931996,1,0,7.401842,0,0,4.6987,5.4819,13.6614,-1.3089,8.4841,-0.6665
1989,73,2.385655,11.83953,-0.8059684,8.389484,-0.3094174,1,0,7.401842,0,0,4.6637,5.5596,13.6972,-1.3056,8.6043,-0.7575
1990,73,2.775472,11.91087,-0.7806009,8.544041,-0.000388,1,0,7.401842,0,0,4.8114,5.7427,13.726,-1.2992,8.6043,-0.4457
1991,73,2.78047,11.93258,-0.7817687,8.532991,0.001549,1,0,7.401842,0,0,4.7907,5.7367,13.7499,-1.3112,8.629,-0.4727
1992,73,2.844511,11.96028,-0.7794492,8.561704,0.1524734,1,0,7.401842,0,0,4.8332,5.7983,13.7588,-1.3121,8.6429,-0.3862
1993,73,2.837836,11.96273,-0.7689275,8.651152,-0.1308523,1,0,7.401842,0,0,4.7167,5.6422,13.7559,-1.3099,8.6264,-0.6501
1994,73,3.140909,11.99684,-0.7598563,8.76349,-0.1279717,1,0,7.401842,0,0,4.7427,5.7724,13.7878,-1.3044,8.5688,-0.6116
1995,73,3.157292,12.0495,-0.7443446,8.93735,0.0597801,1,0,7.401842,0,0,4.8836,5.9345,13.8166,-1.295,8.5322,-0.4019
1996,73,3.259464,12.09665,-0.7348897,9.045678,0.0660904,1,0,7.401842,0,0,4.8653,6.0044,13.8364,-1.2859,8.5342,-0.4126
1997,73,3.390666,12.15641,-0.7216972,9.207434,-0.0904873,1,0,7.401842,0,0,4.7184,6.0167,13.8661,-1.2746,8.5992,-0.6152
1998,73,3.492364,12.21137,-0.7143514,9.321717,-0.1649709,1,0,7.401842,0,0,4.6709,6.1389,13.8963,-1.2668,8.6213,-0.65
1999,73,3.579349,12.29758,-0.7089275,9.460982,-0.2383802,1,1,7.401842,0,0,4.6139,6.1737,13.9341,-1.2563,8.6397,-0.7173
2000,73,3.382236,12.36734,-0.701431,9.687832,-0.4929716,1,1,7.401842,0,0,4.4855,6.1104,13.9733,-1.2471,8.6329,-0.9549
2001,73,3.395031,12.37586,-0.705317,9.82574,-0.5274445,1,1,7.401842,0,0,4.4484,6.0965,13.9851,-1.2521,8.523,-1.0051
1960,74,0.4628309,11.8226,-1.674836,6.735182,-0.098484,0,0,7.279319,0,0,3.2835,3.2729,12.6399,-1.3927,8.0524,-1.5352
1961,74,0.7922646,11.9227,-1.719456,6.470151,-0.087831,0,0,7.279319,0,0,3.3213,3.4076,12.6952,-1.3874,8.0404,-1.513
1962,74,0.9692457,12.00289,-1.762975,5.871216,-0.076149,0,0,7.279319,0,0,3.3181,3.5134,12.7435,-1.3917,8.1452,-1.499
1963,74,0.7526934,12.0889,-1.799086,4.798096,-0.0636797,0,0,7.279319,0,0,3.3159,3.6078,12.7893,-1.3884,8.1614,-1.4865
1964,74,1.192298,12.23834,-1.900031,4.231534,-0.0505551,0,0,7.279319,0,0,3.3266,3.7607,12.8565,-1.3871,8.2114,-1.4734
1965,74,1.390897,12.29854,-1.937736,5.068367,-0.0348605,0,0,7.279319,0,0,3.3569,3.8522,12.9015,-1.3827,8.2225,-1.4577
1966,74,1.178517,12.36132,-1.987678,6.263489,-0.0053983,0,0,7.279319,0,0,3.3853,3.9179,12.9327,-1.38,8.2459,-1.4282
1967,74,1.033022,12.39729,-1.96827,6.02946,-0.0019987,0,0,7.279319,0,0,3.4028,3.9352,12.9694,-1.3731,8.3038,-1.4166
1968,74,1.295998,12.45559,-1.949552,5.645014,-0.2445907,0,0,7.279319,0,0,3.3983,3.9937,13.0178,-1.3695,8.3146,-1.4759
1969,74,1.723429,12.53248,-1.967881,6.174323,-0.1916441,0,0,7.279319,0,0,3.4202,4.1484,13.0784,-1.3679,8.3644,-1.4269
1970,74,1.474895,12.59838,-2.003713,6.395214,-0.1344714,0,0,7.279319,0,0,3.477,4.2587,13.1565,-1.3787,8.3522,-1.3699
1971,74,1.97683,12.64286,-2.013817,6.536735,-0.0711627,0,0,7.279319,0,0,3.5314,4.3246,13.19,-1.3729,8.3446,-1.2988
1972,74,2.379071,12.72012,-2.026809,6.846833,0.0658548,0,0,7.279319,0,0,3.6421,4.4935,13.2375,-1.3622,8.2657,-1.1492
1973,74,2.419678,12.79371,-2.04288,7.178525,0.2055478,0,0,7.279319,0,0,3.9088,4.7014,13.2947,-1.3598,8.3109,-0.9193
1974,74,2.320445,12.84702,-2.062075,7.346485,0.2719758,0,0,7.279319,0,0,4.1289,4.6649,13.3176,-1.3637,8.3562,-0.8355
1975,74,2.318137,12.85577,-2.020353,7.046056,0.3131951,0,0,7.279319,0,0,4.2908,4.6046,13.3154,-1.3518,8.294,-0.6984
1976,74,2.277293,12.88695,-2.036434,7.234701,0.0100155,0,0,7.279319,0,0,4.2226,4.6785,13.3597,-1.3544,8.3631,-0.8593
1977,74,2.435412,12.91853,-1.992769,6.836388,-0.0811473,0,0,7.279319,0,0,4.2619,4.7334,13.389,-1.3502,8.3696,-0.8357
1978,74,2.725942,12.93723,-1.946097,5.959214,0.0721403,0,0,7.279319,0,0,4.4177,4.8269,13.4202,-1.3488,8.262,-0.6545
1979,74,3.052484,12.94001,-1.920966,4.978719,0.3737534,0,0,7.279319,0,0,4.6147,4.9844,13.4549,-1.3461,8.3706,-0.4446
1980,74,2.960198,12.95488,-1.906854,4.384794,0.4417505,0,0,7.279319,0,0,4.735,4.9608,13.4724,-1.3399,8.41,-0.3323
1981,74,2.959383,12.9559,-1.878007,5.566976,0.048463,0,0,7.279319,0,0,4.582,4.7834,13.4738,-1.3359,8.3308,-0.6684
1982,74,3.032569,12.97198,-1.872135,5.654768,-0.1931598,0,0,7.279319,0,0,4.4528,4.7935,13.4854,-1.3315,8.3851,-0.917
1983,74,3.053952,12.99211,-1.884258,1.27593,-0.5589267,0,0,7.279319,0,0,4.3424,4.7981,13.5038,-1.3348,8.3036,-1.1911
1984,74,3.088445,13.00902,-1.861047,5.62499,-0.7709017,0,0,7.279319,0,0,4.2269,4.8274,13.5282,-1.3353,8.3973,-1.4241
1985,74,3.172772,13.03537,-1.856501,6.100056,-0.8141055,0,0,7.279319,0,0,4.1718,4.9309,13.5539,-1.3338,8.4653,-1.4981
1986,74,3.465682,13.06661,-1.858835,4.095256,-0.3661972,1,0,7.279319,0,0,4.4419,5.1959,13.5859,-1.3236,8.4598,-1.0525
1987,74,3.739047,13.12071,-1.866569,3.78853,-0.1044189,1,0,7.279319,0,0,4.6152,5.403,13.6137,-1.3228,8.5181,-0.7498
1988,74,3.976486,13.17042,-1.87255,3.873335,0.0183831,1,0,7.279319,0,0,4.6987,5.4819,13.6614,-1.3089,8.4841,-0.6665
1989,74,4.111734,13.21775,-1.862357,5.708051,-0.0240966,1,0,7.279319,0,0,4.6637,5.5596,13.6972,-1.3056,8.6043,-0.7575
1990,74,4.230216,13.26229,-1.789524,6.917353,0.335881,1,0,7.279319,0,0,4.8114,5.7427,13.726,-1.2992,8.6043,-0.4457
1991,74,4.368365,13.28442,-1.792231,6.829016,0.3312052,1,0,7.279319,0,0,4.7907,5.7367,13.7499,-1.3112,8.629,-0.4727
1992,74,4.510364,13.29368,-1.77104,7.143565,0.4306767,1,0,7.279319,0,0,4.8332,5.7983,13.7588,-1.3121,8.6429,-0.3862
1993,74,4.381343,13.28563,-1.740075,7.506758,0.103429,1,0,7.279319,0,0,4.7167,5.6422,13.7559,-1.3099,8.6264,-0.6501
1994,74,4.600859,13.31127,-1.713075,7.78958,0.0858571,1,0,7.279319,0,0,4.7427,5.7724,13.7878,-1.3044,8.5688,-0.6116
1995,74,4.850956,13.34494,-1.660663,8.169699,0.2528692,1,0,7.279319,0,0,4.8836,5.9345,13.8166,-1.295,8.5322,-0.4019
1996,74,4.858555,13.37206,-1.619437,8.403022,0.2632441,1,0,7.279319,0,0,4.8653,6.0044,13.8364,-1.2859,8.5342,-0.4126
1997,74,5.094416,13.41356,-1.566782,8.663189,0.0892815,1,0,7.279319,0,0,4.7184,6.0167,13.8661,-1.2746,8.5992,-0.6152
1998,74,5.371234,13.45561,-1.532205,8.819205,0.021875,1,0,7.279319,0,0,4.6709,6.1389,13.8963,-1.2668,8.6213,-0.65
1999,74,5.5635,13.55184,-1.521233,9.008126,-0.0519661,1,1,7.279319,0,0,4.6139,6.1737,13.9341,-1.2563,8.6397,-0.7173
2000,74,5.565639,13.60436,-1.473732,9.29393,-0.3065575,1,1,7.279319,0,0,4.4855,6.1104,13.9733,-1.2471,8.6329,-0.9549
