"id","year","country","indusid","importid","lrex","lrfdi","lgdt","lsimi","lrk","lrh","lrl","ldist","lkldist","lkgdt"
"43-1",1989,"us",1,43,2.646175,3.526361,26.30499,-2.764127,3.587339,-0.2992527,3.069056,8.130881,4.214098,94.36494
"43-1",1990,"us",1,43,2.667228,3.526361,26.3383,-2.762523,3.587664,-0.2677665,3.057187,8.130881,4.31325,94.49297
"43-1",1991,"us",1,43,2.639057,4.49981,26.44584,-2.844933,3.600961,-0.2460887,3.046692,8.130881,4.506698,95.23047
"43-1",1992,"us",1,43,2.912351,4.70048,26.46805,-2.783103,3.592148,-0.263562,3.036994,8.130881,4.51389,95.07715
"43-1",1993,"us",1,43,3.226844,4.59512,26.48462,-2.74041,3.571878,-0.2071182,3.029963,8.130881,4.406252,94.59982
"43-1",1994,"us",1,43,3.642836,4.564348,26.51574,-2.724104,3.555414,-0.186388,3.020477,8.130881,4.349506,94.27444
"43-1",1995,"us",1,43,3.490428,3.637586,26.54292,-2.712148,3.542062,-0.1602667,3.012083,8.130881,4.309195,94.01665
"43-1",1996,"us",1,43,3.62966,4.060443,26.57591,-2.740701,3.546018,-0.1326852,3.003732,8.130881,4.409256,94.23866
"43-1",1997,"us",1,43,3.597312,4.219508,26.60904,-2.718225,3.539226,-0.1050047,2.995543,8.130881,4.42062,94.17541
"43-1",1998,"us",1,43,3.83298,4.465908,26.62906,-2.663463,3.508926,-0.0787366,2.986164,8.130881,4.25052,93.43942
"43-1",1999,"us",1,43,3.988984,4.682131,26.65476,-2.614429,3.483191,-0.0537669,2.9792,8.130881,4.09789,92.84361
"43-2",1989,"us",2,43,5.13521,4.143135,26.30499,-2.764127,3.587339,-0.2992527,3.069056,8.130881,4.214098,94.36494
"43-2",1990,"us",2,43,5.312713,4.330733,26.3383,-2.762523,3.587664,-0.2677665,3.057187,8.130881,4.31325,94.49297
"43-2",1991,"us",2,43,6.531898,4.382027,26.44584,-2.844933,3.600961,-0.2460887,3.046692,8.130881,4.506698,95.23047
"43-2",1992,"us",2,43,6.531898,4.41884,26.46805,-2.783103,3.592148,-0.263562,3.036994,8.130881,4.51389,95.07715
"43-2",1993,"us",2,43,6.531898,4.574711,26.48462,-2.74041,3.571878,-0.2071182,3.029963,8.130881,4.406252,94.59982
"43-2",1994,"us",2,43,5.546739,4.543295,26.51574,-2.724104,3.555414,-0.186388,3.020477,8.130881,4.349506,94.27444
"43-2",1995,"us",2,43,6.644571,4.477337,26.54292,-2.712148,3.542062,-0.1602667,3.012083,8.130881,4.309195,94.01665
"43-2",1996,"us",2,43,6.644571,4.744932,26.57591,-2.740701,3.546018,-0.1326852,3.003732,8.130881,4.409256,94.23866
"43-2",1997,"us",2,43,6.644571,4.820282,26.60904,-2.718225,3.539226,-0.1050047,2.995543,8.130881,4.42062,94.17541
"43-2",1998,"us",2,43,5.645447,4.969813,26.62906,-2.663463,3.508926,-0.0787366,2.986164,8.130881,4.25052,93.43942
"43-2",1999,"us",2,43,6.237739,5.141664,26.65476,-2.614429,3.483191,-0.0537669,2.9792,8.130881,4.09789,92.84361
"43-3",1989,"us",3,43,3.540959,2.484907,26.30499,-2.764127,3.587339,-0.2992527,3.069056,8.130881,4.214098,94.36494
"43-3",1990,"us",3,43,3.370738,2.70805,26.3383,-2.762523,3.587664,-0.2677665,3.057187,8.130881,4.31325,94.49297
"43-3",1991,"us",3,43,4.862908,2.639057,26.44584,-2.844933,3.600961,-0.2460887,3.046692,8.130881,4.506698,95.23047
"43-3",1992,"us",3,43,4.862908,2.890372,26.46805,-2.783103,3.592148,-0.263562,3.036994,8.130881,4.51389,95.07715
"43-3",1993,"us",3,43,4.862908,3.044523,26.48462,-2.74041,3.571878,-0.2071182,3.029963,8.130881,4.406252,94.59982
"43-3",1994,"us",3,43,3.964616,2.564949,26.51574,-2.724104,3.555414,-0.186388,3.020477,8.130881,4.349506,94.27444
"43-3",1995,"us",3,43,5.068904,2.484907,26.54292,-2.712148,3.542062,-0.1602667,3.012083,8.130881,4.309195,94.01665
"43-3",1997,"us",3,43,5.068904,2.70805,26.60904,-2.718225,3.539226,-0.1050047,2.995543,8.130881,4.42062,94.17541
"43-3",1998,"us",3,43,4.412798,2.995732,26.62906,-2.663463,3.508926,-0.0787366,2.986164,8.130881,4.25052,93.43942
"43-3",1999,"us",3,43,4.784988,3.178054,26.65476,-2.614429,3.483191,-0.0537669,2.9792,8.130881,4.09789,92.84361
"43-5",1989,"us",5,43,3.937691,2.397895,26.30499,-2.764127,3.587339,-0.2992527,3.069056,8.130881,4.214098,94.36494
"43-5",1990,"us",5,43,5.850765,2.484907,26.3383,-2.762523,3.587664,-0.2677665,3.057187,8.130881,4.31325,94.49297
"43-5",1991,"us",5,43,5.850765,1.94591,26.44584,-2.844933,3.600961,-0.2460887,3.046692,8.130881,4.506698,95.23047
"43-5",1992,"us",5,43,5.850765,3.178054,26.46805,-2.783103,3.592148,-0.263562,3.036994,8.130881,4.51389,95.07715
"43-5",1993,"us",5,43,5.850765,3.433987,26.48462,-2.74041,3.571878,-0.2071182,3.029963,8.130881,4.406252,94.59982
"43-5",1995,"us",5,43,5.740436,3.688879,26.54292,-2.712148,3.542062,-0.1602667,3.012083,8.130881,4.309195,94.01665
"43-5",1996,"us",5,43,5.740436,4.317488,26.57591,-2.740701,3.546018,-0.1326852,3.003732,8.130881,4.409256,94.23866
"43-5",1997,"us",5,43,5.740436,4.304065,26.60904,-2.718225,3.539226,-0.1050047,2.995543,8.130881,4.42062,94.17541
"43-5",1998,"us",5,43,6.757514,4.356709,26.62906,-2.663463,3.508926,-0.0787366,2.986164,8.130881,4.25052,93.43942
"43-5",1999,"us",5,43,6.757514,4.442651,26.65476,-2.614429,3.483191,-0.0537669,2.9792,8.130881,4.09789,92.84361
"43-7",1989,"us",7,43,8.237188,2.890372,26.30499,-2.764127,3.587339,-0.2992527,3.069056,8.130881,4.214098,94.36494
"43-7",1990,"us",7,43,8.237188,3.135494,26.3383,-2.762523,3.587664,-0.2677665,3.057187,8.130881,4.31325,94.49297
"43-7",1991,"us",7,43,8.237188,3.555348,26.44584,-2.844933,3.600961,-0.2460887,3.046692,8.130881,4.506698,95.23047
"43-7",1992,"us",7,43,8.237188,3.73767,26.46805,-2.783103,3.592148,-0.263562,3.036994,8.130881,4.51389,95.07715
"43-7",1993,"us",7,43,8.237188,3.806663,26.48462,-2.74041,3.571878,-0.2071182,3.029963,8.130881,4.406252,94.59982
"43-7",1995,"us",7,43,8.237188,4.043051,26.54292,-2.712148,3.542062,-0.1602667,3.012083,8.130881,4.309195,94.01665
"43-7",1997,"us",7,43,8.415028,4.317488,26.60904,-2.718225,3.539226,-0.1050047,2.995543,8.130881,4.42062,94.17541
"44-1",1989,"us",1,44,3.873282,3.258096,26.31577,-2.498497,3.339416,0.83025,2.085799,7.968807,9.989834,87.87932
"44-1",1990,"us",1,44,3.740048,3.367296,26.34891,-2.500958,3.381235,0.8921676,2.081485,7.968807,10.35746,89.09184
"44-1",1991,"us",1,44,4.01458,3.526361,26.45613,-2.569176,3.414809,0.9474715,2.064352,7.968807,10.76153,90.34261
"44-1",1992,"us",1,44,4.245634,3.73767,26.47739,-2.544281,3.426994,1.001177,2.049896,7.968807,10.97382,90.73783
"44-1",1993,"us",1,44,4.449685,3.931826,26.49343,-2.522776,3.429356,1.098876,2.034777,7.968807,11.11313,90.8554
"44-1",1994,"us",1,44,4.592085,3.951244,26.52435,-2.514526,3.437694,1.096528,2.019326,7.968807,11.3027,91.18258
"44-1",1995,"us",1,44,4.683057,3.988984,26.552,-2.494802,3.441604,1.123929,2.004422,7.968807,11.45262,91.38148
"44-1",1996,"us",1,44,4.566429,4.174387,26.58583,-2.49927,3.453527,1.15276,1.98849,7.968807,11.6746,91.81488
"44-1",1997,"us",1,44,4.748405,4.234107,26.61859,-2.489762,3.448326,1.181659,1.969906,7.968807,11.78124,91.78957
"44-1",1998,"us",1,44,4.964242,4.382027,26.6379,-2.461694,3.427489,1.209117,1.951135,7.968807,11.76478,91.30109
"44-1",1999,"us",1,44,5.070789,4.477337,26.66217,-2.450758,3.403996,1.235248,1.934993,7.968807,11.7062,90.75791
"44-2",1989,"us",2,44,5.297317,2.397895,26.31577,-2.498497,3.339416,0.83025,2.085799,7.968807,9.989834,87.87932
"44-2",1990,"us",2,44,5.548687,2.564949,26.34891,-2.500958,3.381235,0.8921676,2.081485,7.968807,10.35746,89.09184
"44-2",1991,"us",2,44,6.788972,2.70805,26.45613,-2.569176,3.414809,0.9474715,2.064352,7.968807,10.76153,90.34261
"44-2",1992,"us",2,44,6.788972,2.564949,26.47739,-2.544281,3.426994,1.001177,2.049896,7.968807,10.97382,90.73783
"44-2",1993,"us",2,44,6.788972,3.091043,26.49343,-2.522776,3.429356,1.098876,2.034777,7.968807,11.11313,90.8554
"44-2",1994,"us",2,44,5.59024,3.178054,26.52435,-2.514526,3.437694,1.096528,2.019326,7.968807,11.3027,91.18258
"44-2",1995,"us",2,44,6.799502,3.367296,26.552,-2.494802,3.441604,1.123929,2.004422,7.968807,11.45262,91.38148
"44-2",1996,"us",2,44,6.799502,3.713572,26.58583,-2.49927,3.453527,1.15276,1.98849,7.968807,11.6746,91.81488
"44-2",1997,"us",2,44,6.799502,3.912023,26.61859,-2.489762,3.448326,1.181659,1.969906,7.968807,11.78124,91.78957
"44-2",1998,"us",2,44,5.744925,4.060443,26.6379,-2.461694,3.427489,1.209117,1.951135,7.968807,11.76478,91.30109
"44-2",1999,"us",2,44,6.50294,4.304065,26.66217,-2.450758,3.403996,1.235248,1.934993,7.968807,11.7062,90.75791
"44-3",1994,"us",3,44,3.830813,0.6931472,26.52435,-2.514526,3.437694,1.096528,2.019326,7.968807,11.3027,91.18258
"44-3",1995,"us",3,44,4.925077,0.6931472,26.552,-2.494802,3.441604,1.123929,2.004422,7.968807,11.45262,91.38148
"44-3",1996,"us",3,44,4.925077,0.6931472,26.58583,-2.49927,3.453527,1.15276,1.98849,7.968807,11.6746,91.81488
"44-3",1997,"us",3,44,4.925077,0.6931472,26.61859,-2.489762,3.448326,1.181659,1.969906,7.968807,11.78124,91.78957
"44-3",1998,"us",3,44,4.252772,0.6931472,26.6379,-2.461694,3.427489,1.209117,1.951135,7.968807,11.76478,91.30109
"44-3",1999,"us",3,44,4.608166,0.6931472,26.66217,-2.450758,3.403996,1.235248,1.934993,7.968807,11.7062,90.75791
"44-7",1989,"us",7,44,7.629101,3.044523,26.31577,-2.498497,3.339416,0.83025,2.085799,7.968807,9.989834,87.87932
"44-7",1990,"us",7,44,7.629101,2.944439,26.34891,-2.500958,3.381235,0.8921676,2.081485,7.968807,10.35746,89.09184
"44-7",1991,"us",7,44,7.629101,3.367296,26.45613,-2.569176,3.414809,0.9474715,2.064352,7.968807,10.76153,90.34261
"44-7",1992,"us",7,44,7.629101,3.496508,26.47739,-2.544281,3.426994,1.001177,2.049896,7.968807,10.97382,90.73783
"44-7",1993,"us",7,44,7.629101,3.465736,26.49343,-2.522776,3.429356,1.098876,2.034777,7.968807,11.11313,90.8554
"44-7",1994,"us",7,44,7.629101,2.890372,26.52435,-2.514526,3.437694,1.096528,2.019326,7.968807,11.3027,91.18258
"44-7",1995,"us",7,44,7.629101,3.044523,26.552,-2.494802,3.441604,1.123929,2.004422,7.968807,11.45262,91.38148
"44-7",1996,"us",7,44,7.875119,3.367296,26.58583,-2.49927,3.453527,1.15276,1.98849,7.968807,11.6746,91.81488
"44-7",1997,"us",7,44,7.875119,3.637586,26.61859,-2.489762,3.448326,1.181659,1.969906,7.968807,11.78124,91.78957
"44-7",1998,"us",7,44,7.875119,3.828641,26.6379,-2.461694,3.427489,1.209117,1.951135,7.968807,11.76478,91.30109
"44-7",1999,"us",7,44,7.875119,3.912023,26.66217,-2.450758,3.403996,1.235248,1.934993,7.968807,11.7062,90.75791
"45-1",1991,"us",1,45,3.804438,4.189655,26.42694,-3.787779,4.470564,0.8856758,2.650733,8.014178,14.58445,118.1433
"45-1",1996,"us",1,45,4.19419,4.682131,26.55409,-3.737873,4.379379,0.8196155,2.546042,8.014178,14.69269,116.2904
"45-1",1997,"us",1,45,4.478473,5.02388,26.58661,-3.72129,4.365493,0.780033,2.523095,8.014178,14.76531,116.0636
"45-1",1998,"us",1,45,4.62791,5.220356,26.60469,-3.710507,4.335961,0.7448115,2.500555,8.014178,14.70927,115.3569
"45-1",1999,"us",1,45,4.797442,5.303305,26.62791,-3.752248,4.30805,0.7132495,2.481285,8.014178,14.64003,114.7144
"45-2",1989,"us",2,45,4.48526,0.6931472,26.28473,-3.679883,4.431643,0.7403017,2.682107,8.014178,14.0211,116.4846
"45-2",1990,"us",2,45,4.366913,0.6931472,26.31758,-3.711349,4.453266,0.8383085,2.668386,8.014178,14.30434,117.1992
"45-2",1991,"us",2,45,6.035481,2.302585,26.42694,-3.787779,4.470564,0.8856758,2.650733,8.014178,14.58445,118.1433
"45-2",1992,"us",2,45,6.035481,2.397895,26.44751,-3.75403,4.462868,0.8982292,2.629713,8.014178,14.69123,118.0317
"45-2",1993,"us",2,45,6.035481,2.484907,26.46313,-3.709767,4.419812,0.9935157,2.608166,8.014178,14.51886,116.9621
"45-2",1994,"us",2,45,4.687671,0.6931472,26.49314,-3.752364,4.387413,0.9221746,2.58675,8.014178,14.43083,116.2363
"45-2",1995,"us",2,45,6.304449,1.609438,26.52003,-3.739427,4.381313,0.8661001,2.569436,8.014178,14.52071,116.1926
"45-2",1996,"us",2,45,6.304449,0.6931472,26.55409,-3.737873,4.379379,0.8196155,2.546042,8.014178,14.69269,116.2904
"45-2",1997,"us",2,45,6.304449,1.098612,26.58661,-3.72129,4.365493,0.780033,2.523095,8.014178,14.76531,116.0636
"45-2",1998,"us",2,45,5.096813,0.6931472,26.60469,-3.710507,4.335961,0.7448115,2.500555,8.014178,14.70927,115.3569
"45-2",1999,"us",2,45,5.823046,0.6931472,26.62791,-3.752248,4.30805,0.7132495,2.481285,8.014178,14.64003,114.7144
"45-3",1990,"us",3,45,3.202746,0,26.31758,-3.711349,4.453266,0.8383085,2.668386,8.014178,14.30434,117.1992
"45-3",1991,"us",3,45,4.247066,0,26.42694,-3.787779,4.470564,0.8856758,2.650733,8.014178,14.58445,118.1433
"45-3",1992,"us",3,45,4.247066,0.6931472,26.44751,-3.75403,4.462868,0.8982292,2.629713,8.014178,14.69123,118.0317
"45-3",1993,"us",3,45,4.247066,1.098612,26.46313,-3.709767,4.419812,0.9935157,2.608166,8.014178,14.51886,116.9621
"45-3",1994,"us",3,45,3.377588,0.6931472,26.49314,-3.752364,4.387413,0.9221746,2.58675,8.014178,14.43083,116.2363
"45-3",1995,"us",3,45,4.633758,0,26.52003,-3.739427,4.381313,0.8661001,2.569436,8.014178,14.52071,116.1926
"45-3",1996,"us",3,45,4.633758,0,26.55409,-3.737873,4.379379,0.8196155,2.546042,8.014178,14.69269,116.2904
"45-7",1991,"us",7,45,7.730834,3.465736,26.42694,-3.787779,4.470564,0.8856758,2.650733,8.014178,14.58445,118.1433
"45-7",1996,"us",7,45,8.778357,1.609438,26.55409,-3.737873,4.379379,0.8196155,2.546042,8.014178,14.69269,116.2904
"45-7",1997,"us",7,45,8.778357,1.098612,26.58661,-3.72129,4.365493,0.780033,2.523095,8.014178,14.76531,116.0636
"45-7",1998,"us",7,45,8.778357,1.098612,26.60469,-3.710507,4.335961,0.7448115,2.500555,8.014178,14.70927,115.3569
"45-7",1999,"us",7,45,8.778357,1.791759,26.62791,-3.752248,4.30805,0.7132495,2.481285,8.014178,14.64003,114.7144
"46-1",1989,"us",1,46,7.119797,6.426488,26.95639,-0.6932224,0.028309,0.262266,-0.2252209,7.737635,1.961722,0.7631084
"46-1",1990,"us",1,46,7.00161,7.020191,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-1",1991,"us",1,46,7.351992,7.231287,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-1",1992,"us",1,46,7.553811,7.221836,27.1018,-0.6938928,0.0546637,0.5073629,-0.2642172,7.737635,2.467383,1.481484
"46-1",1993,"us",1,46,7.578861,7.761745,27.11894,-0.6937814,0.0546319,0.5588514,-0.276186,7.737635,2.559748,1.48156
"46-1",1994,"us",1,46,7.759187,7.886081,27.15567,-0.6935025,0.0505515,0.5645001,-0.2907065,7.737635,2.64053,1.372761
"46-1",1995,"us",1,46,7.376633,7.982416,27.13908,-0.6972461,0.080109,0.5361426,-0.3016239,7.737635,2.953709,2.174084
"46-1",1996,"us",1,46,7.568947,8.182838,27.18074,-0.6962747,0.101681,0.5319334,-0.3112353,7.737635,3.194995,2.763764
"46-1",1997,"us",1,46,7.750701,8.408271,27.22887,-0.6946937,0.1080681,0.5295715,-0.3222075,7.737635,3.329316,2.942573
"46-1",1998,"us",1,46,7.922624,8.460199,27.2615,-0.6937314,0.1055281,0.5273967,-0.3302031,7.737635,3.371529,2.876854
"46-1",1999,"us",1,46,7.930818,8.509362,27.29047,-0.6935011,0.0989342,0.525386,-0.3381722,7.737635,3.38217,2.699962
"46-2",1989,"us",2,46,7.941438,7.319865,26.95639,-0.6932224,0.028309,0.262266,-0.2252209,7.737635,1.961722,0.7631084
"46-2",1990,"us",2,46,8.030897,7.440146,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-2",1991,"us",2,46,9.367165,7.602901,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-2",1992,"us",2,46,9.367165,7.625595,27.1018,-0.6938928,0.0546637,0.5073629,-0.2642172,7.737635,2.467383,1.481484
"46-2",1993,"us",2,46,9.367165,7.774436,27.11894,-0.6937814,0.0546319,0.5588514,-0.276186,7.737635,2.559748,1.48156
"46-2",1994,"us",2,46,8.537133,7.757906,27.15567,-0.6935025,0.0505515,0.5645001,-0.2907065,7.737635,2.64053,1.372761
"46-2",1995,"us",2,46,9.865396,7.58172,27.13908,-0.6972461,0.080109,0.5361426,-0.3016239,7.737635,2.953709,2.174084
"46-2",1996,"us",2,46,9.865396,7.720905,27.18074,-0.6962747,0.101681,0.5319334,-0.3112353,7.737635,3.194995,2.763764
"46-2",1997,"us",2,46,9.865396,7.76811,27.22887,-0.6946937,0.1080681,0.5295715,-0.3222075,7.737635,3.329316,2.942573
"46-2",1998,"us",2,46,9.003956,7.756196,27.2615,-0.6937314,0.1055281,0.5273967,-0.3302031,7.737635,3.371529,2.876854
"46-2",1999,"us",2,46,9.971427,8.048469,27.29047,-0.6935011,0.0989342,0.525386,-0.3381722,7.737635,3.38217,2.699962
"46-3",1989,"us",3,46,7.518336,5.720312,26.95639,-0.6932224,0.028309,0.262266,-0.2252209,7.737635,1.961722,0.7631084
"46-3",1990,"us",3,46,7.638295,5.843544,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-3",1991,"us",3,46,9.059017,5.855072,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-3",1995,"us",3,46,9.465611,5.648974,27.13908,-0.6972461,0.080109,0.5361426,-0.3016239,7.737635,2.953709,2.174084
"46-3",1996,"us",3,46,9.465611,5.805135,27.18074,-0.6962747,0.101681,0.5319334,-0.3112353,7.737635,3.194995,2.763764
"46-3",1998,"us",3,46,8.591633,6.056784,27.2615,-0.6937314,0.1055281,0.5273967,-0.3302031,7.737635,3.371529,2.876854
"46-3",1999,"us",3,46,9.483241,6.226537,27.29047,-0.6935011,0.0989342,0.525386,-0.3381722,7.737635,3.38217,2.699962
"46-4",1989,"us",4,46,8.063157,6.150603,26.95639,-0.6932224,0.028309,0.262266,-0.2252209,7.737635,1.961722,0.7631084
"46-4",1990,"us",4,46,10.15629,6.276643,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-4",1991,"us",4,46,10.15629,6.156979,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-5",1990,"us",5,46,10.43484,6.516193,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-5",1991,"us",5,46,10.43484,6.448889,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-5",1992,"us",5,46,10.43484,6.520621,27.1018,-0.6938928,0.0546637,0.5073629,-0.2642172,7.737635,2.467383,1.481484
"46-5",1993,"us",5,46,10.43484,6.259582,27.11894,-0.6937814,0.0546319,0.5588514,-0.276186,7.737635,2.559748,1.48156
"46-5",1994,"us",5,46,10.43484,6.831954,27.15567,-0.6935025,0.0505515,0.5645001,-0.2907065,7.737635,2.64053,1.372761
"46-5",1995,"us",5,46,10.53867,6.708084,27.13908,-0.6972461,0.080109,0.5361426,-0.3016239,7.737635,2.953709,2.174084
"46-5",1996,"us",5,46,10.53867,6.677083,27.18074,-0.6962747,0.101681,0.5319334,-0.3112353,7.737635,3.194995,2.763764
"46-5",1997,"us",5,46,10.53867,6.661855,27.22887,-0.6946937,0.1080681,0.5295715,-0.3222075,7.737635,3.329316,2.942573
"46-6",1989,"us",6,46,8.001422,7.36328,26.95639,-0.6932224,0.028309,0.262266,-0.2252209,7.737635,1.961722,0.7631084
"46-6",1990,"us",6,46,10.2488,7.474205,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-6",1991,"us",6,46,10.2488,7.746733,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-6",1992,"us",6,46,10.2488,7.864036,27.1018,-0.6938928,0.0546637,0.5073629,-0.2642172,7.737635,2.467383,1.481484
"46-6",1993,"us",6,46,10.2488,6.817831,27.11894,-0.6937814,0.0546319,0.5588514,-0.276186,7.737635,2.559748,1.48156
"46-6",1994,"us",6,46,10.2488,7.474205,27.15567,-0.6935025,0.0505515,0.5645001,-0.2907065,7.737635,2.64053,1.372761
"46-6",1995,"us",6,46,9.948097,7.724005,27.13908,-0.6972461,0.080109,0.5361426,-0.3016239,7.737635,2.953709,2.174084
"46-6",1996,"us",6,46,9.948097,7.590852,27.18074,-0.6962747,0.101681,0.5319334,-0.3112353,7.737635,3.194995,2.763764
"46-6",1997,"us",6,46,9.948097,7.630461,27.22887,-0.6946937,0.1080681,0.5295715,-0.3222075,7.737635,3.329316,2.942573
"46-6",1998,"us",6,46,10.39666,8.144389,27.2615,-0.6937314,0.1055281,0.5273967,-0.3302031,7.737635,3.371529,2.876854
"46-6",1999,"us",6,46,10.39666,8.361007,27.29047,-0.6935011,0.0989342,0.525386,-0.3381722,7.737635,3.38217,2.699962
"46-7",1990,"us",7,46,10.88324,7.407318,26.9977,-0.6931475,0.0490404,0.3502111,-0.2356743,7.737635,2.203018,1.323979
"46-7",1991,"us",7,46,10.88324,7.509335,27.07413,-0.6943751,0.0574181,0.4255523,-0.2499591,7.737635,2.378373,1.554545
"46-7",1992,"us",7,46,10.88324,7.642524,27.1018,-0.6938928,0.0546637,0.5073629,-0.2642172,7.737635,2.467383,1.481484
"46-7",1993,"us",7,46,10.88324,7.720018,27.11894,-0.6937814,0.0546319,0.5588514,-0.276186,7.737635,2.559748,1.48156
"46-7",1994,"us",7,46,10.88324,7.379632,27.15567,-0.6935025,0.0505515,0.5645001,-0.2907065,7.737635,2.64053,1.372761
"46-7",1997,"us",7,46,11.29137,8.009363,27.22887,-0.6946937,0.1080681,0.5295715,-0.3222075,7.737635,3.329316,2.942573
"46-7",1998,"us",7,46,11.29137,8.12829,27.2615,-0.6937314,0.1055281,0.5273967,-0.3302031,7.737635,3.371529,2.876854
"46-7",1999,"us",7,46,11.29137,8.331827,27.29047,-0.6935011,0.0989342,0.525386,-0.3381722,7.737635,3.38217,2.699962
"47-1",1989,"us",1,47,4.075841,3.258096,26.29343,-3.176249,3.319273,-0.0646368,3.269367,8.198565,0.4091558,87.27507
"47-1",1990,"us",1,47,4.018183,3.258096,26.32765,-3.133564,3.408216,-0.0436932,3.258328,8.198565,1.228869,89.73034
"47-1",1992,"us",1,47,4.337291,4.584968,26.45898,-3.096927,3.504661,-0.1133717,3.237197,8.198565,2.192824,92.72977
"47-1",1994,"us",1,47,4.437934,3.091043,26.50543,-3.06299,3.512702,-0.0784573,3.216198,8.198565,2.430913,93.10571
"47-1",1995,"us",1,47,4.409155,3.044523,26.53195,-3.071914,3.512546,-0.137202,3.205818,8.198565,2.514731,93.19469
"47-1",1996,"us",1,47,4.496471,3.258096,26.56583,-3.077934,3.521714,-0.1454654,3.198336,8.198565,2.651236,93.55728
"47-1",1997,"us",1,47,4.660605,3.332205,26.59842,-3.06699,3.529277,-0.1515252,3.19049,8.198565,2.777572,93.87318
"47-1",1998,"us",1,47,5.04278,3.465736,26.61696,-3.043538,3.522755,-0.1570905,3.180378,8.198565,2.807002,93.76505
"47-1",1999,"us",1,47,4.877485,3.583519,26.64083,-3.03845,3.492358,-0.1622192,3.172114,8.198565,2.625536,93.0393
"47-2",1990,"us",2,47,5.464255,4.744932,26.32765,-3.133564,3.408216,-0.0436932,3.258328,8.198565,1.228869,89.73034
"47-2",1991,"us",2,47,6.53044,4.718499,26.4375,-3.152952,3.468878,-0.0810089,3.248946,8.198565,1.803122,91.70847
"47-2",1992,"us",2,47,6.53044,2.890372,26.45898,-3.096927,3.504661,-0.1133717,3.237197,8.198565,2.192824,92.72977
"47-2",1998,"us",2,47,5.954282,3.332205,26.61696,-3.043538,3.522755,-0.1570905,3.180378,8.198565,2.807002,93.76505
"47-2",1999,"us",2,47,6.583686,3.401197,26.64083,-3.03845,3.492358,-0.1622192,3.172114,8.198565,2.625536,93.0393
"47-3",1989,"us",3,47,3.173878,0,26.29343,-3.176249,3.319273,-0.0646368,3.269367,8.198565,0.4091558,87.27507
"47-3",1992,"us",3,47,5.027164,0,26.45898,-3.096927,3.504661,-0.1133717,3.237197,8.198565,2.192824,92.72977
